	news_id	news_title	news_body	main_related_company_id	news_ac
5546	3797121	斯诺登拟赴德国为美监控作证要求不被引渡回国	"　　据《南德意志报》2日报道，为澄清美国国家安全局(NSA)对德国公民和政府总理默克尔监控行动丑闻，德国调查委员会有意邀请前美国情报机构雇员斯诺登在柏林接受询问并作证。斯诺登表示愿意在德国作证，但要求有出入境自由，保证不被引渡给美国。
　　作为NSA前雇员，斯诺登曾向美英记者提供该机构大量秘密文件，从而曝光了NSA在全球实施包括对盟国领导人及普通公民的大规模电子监控的丑闻。他被认为是澄清NSA对德国公民和政府总理默克尔监控行动丑闻的关键人物。
　　联邦德国政府日前在一份意见书中明确反对在德国境内询问前美国情报机构雇员斯诺登，理由是，要以国家利益为重，若在德国境内询问斯诺登，将给德国同美国之间的关系带来持久的负面影响。根据美国和德国之间的双边引渡协议，对他发出通缉令的美国有关当局可以向德国要求引渡斯诺登。德国政府还担心，斯诺登有可能利用在德国接受询问的机会提出政治避难申请。
　　同为联邦议院NSA丑闻调查委员会成员的左翼党议员伦纳宣布，她仍将继续致力于实现邀请斯诺登在德国境内接受询问的计划，并将采取法律步骤。伦纳和绿党议员施特勒贝勒均拒绝接受政府关于通过视频手段让斯诺登在莫斯科接受询问的建议。施特勒贝勒指出，斯诺登本人就表示过，他不会在德国之外的任何地方作证。(老任）"	-1	0
22053	3816959	引领商业转型IBM发力北方市场	"5月6日，IBM大中华区副总裁、北方区总经理戴建平和IBM大中华区云计算总经理陈国豪在北京共同出席媒体交流会，分享了新互联网时代IBM对于技术创新和商业变革的观点与战略，并表示IBM已经为北方市场转型做好准备，蓄势待发。
5月6日，IBM大中华区副总裁、北方区总经理戴建平和IBM大中华区云计算总经理陈国豪在北京共同出席媒体交流会，分享了新互联网时代IBM对于技术创新和商业变革的观点与战略，并表示IBM已经为北方市场转型做好准备，蓄势待发。
在北方市场，新互联网的发展速度格外快，无论是商业领域还是城市建设，大数据分析、云计算和移动社交，已经产生了明显的影响力。以银行为例，终端客户受惠于互联网全新的产品和服务交付方式，其需求产生了根本转变，而这直接驱动企业转型。
对此，IBM大中华区副总裁、北方区总经理戴建平表示，面对新科技的挑战，IBM自身也在进行转型：借助数据分析开辟新市场，利用云计算重塑企业IT，以移动社交构建互动参与体系，通过智慧城市助力新型城镇化。IBM希望能够通过这些努力，不但实现自身的成功转型，更能够帮助北方客户成长、创新、转型，支持北方的发展转型战略，成为北方客户的最佳合作伙伴。
据悉，在自身战略转型的同时，2014年IBM更希望成为北方企业转型、城市建设的引领者和推动者，努力扮演三个角色：持续引领科技创新，支持企业和行业转型升级；推动智慧城市建设，支持北方区城镇化战略；通过全新开放战略，构建共赢的生态系统，推动北方信息产业再升级。（张露）"	-1	0
1156	3792059	机场迎客流高峰	"据机场相关部门介绍，小长假中，天津机场客流高峰以旅游探亲为主，其中家庭旅游势头最旺，天津飞往西安、武汉、重庆、成都、海口、三亚等旅游城市客票销售较为火爆。在航线方面，天津机场新增线路也为旅客出游提供很多方便。4月25日，天津机场开通天津-太原-长治往返客运航线，4月30日增加天津至杭州往返客运航班。目前，天津机场通航城市中上海、广州、大连每日航班量多达10班以上，厦门、杭州、西安、深圳、重庆、哈尔滨、昆明、武汉等城市每日航班量达到5班以上。结合小长假旅客出行特点，天津机场还推出了预约服务，采取为团队旅客
本报讯（记者郑妍通讯员李金奎）今天是“五一”小长假第一天，天津机场迎来客流小高峰。
据机场相关部门介绍，小长假中，天津机场客流高峰以旅游探亲为主，其中家庭旅游势头最旺，天津飞往西安、武汉、重庆、成都、海口、三亚等旅游城市客票销售较为火爆。在航线方面，天津机场新增线路也为旅客出游提供很多方便。4月25日，天津机场开通天津-太原-长治往返客运航线，4月30日增加天津至杭州往返客运航班。目前，天津机场通航城市中上海、广州、大连每日航班量多达10班以上，厦门、杭州、西安、深圳、重庆、哈尔滨、昆明、武汉等城市每日航班量达到5班以上。结合小长假旅客出行特点，天津机场还推出了预约服务，采取为团队旅客提前准备登机牌等举措帮助旅客安全顺利出行。
记者从本市多家航空公司获悉，小长假期间短途游受市民青睐，目前部分航班仍有折扣机票，最低票价仅需2折。如大连至天津2折起最低141元、天津至武汉4到5折起最低432元。从明天起从天津出行的机票价格呈回落趋势，而5月3日从旅游城市返津的机票价格将普遍较高。"	-1	0
31698	3828590	本周暂显示风雨前的宁静	"　　外汇市场
　　由于周一市场经济数据较少，因此在缺乏重要经济数据的刺激下汇市走势整体波澜不惊。不过，周二全球经济事件方面可能给市场带来更多看点，澳洲预算案、美国零售数据和英国辉瑞并购听证会等的出炉，将分别对澳元、美元和英镑有所影响。
　　今年以来持续影响市场情绪的乌克兰局势在眼球仍是市场投资者所关注的最重要外部消息面影响事件。在刚刚过去的周日（5月11日），乌克兰东部地区的顿涅茨克州和卢甘斯克州举行了公投，结果显示有高达九成的投票民众支持当地脱离乌克兰、并为今后并入俄罗斯做好准备。
　　欧元美元
　　昨日汇价窄幅波动，走势基本呈现上周大幅下挫后的修正期，若从日线上看汇价上周破位关键支撑1.3790后高位多头只剩下1.3700下方区域支撑，即短线波动预计日内同样受限于1.3790-1.3700之间，这一预期形成突破将指引行情朝向破位方向进一步发展。
　　策略上欧美1.3790-1.3800区域做空，损40点，目标至区间下沿。
　　澳元美元
　　澳美走势基本符合我们预期，但波动幅度显得更窄，汇价现受限于0.9385-0.9345区域，实则是表示0.9200以来的反弹开始显现无力上攻，即短线上将形成调整预期。
　　4H图表上附图上MACD显示负值放量或支持我们上述观点，即调整下行。汇价现报于0.9353，下方支撑见0.9320-0.9300。
　　策略上澳美0.9360附近做空，目标至支撑区域。
　　美元日元
　　昨日汇价中阳报收，交易日内汇价一路走高，现报于102.20。对于美日中期走势我们昨日亦有所提及，即大区间运行。短线上汇价前几日下行测试区间下沿从现在走势来看体现支撑较强，维持了中期的运行完好，而区间内短线需要关注102.70一带，预计日内走势将延续上行势头压力目标看至102.60/70
　　策略上美日多单跟进或等待回测多单机会。
　　黄金美元
　　国际黄金昨日小阳线报收，此前我们描述过金价可能的波动区间，即1280-1314区域内运行，而昨日金价小幅行使得日内波动区间有所上移，短线上行金价倾向与1303回测后再度上扬测试1314附近压力。而从基本面上看乌克兰事件暂时对金价形成支持。
　　金价现报于1294一带，日内支撑见1290-1287两处，下方支撑破位或不利后续再度上攻。即日内策略上黄金可与1290附近尝试多单，止损1287下方，目标看至1303-1314。"	-1	0
20609	3815221	多地楼市“救市”追问:地方政府“顶不住”了？	"　　安徽铜陵实施的一系列房地产新政给近来本就不平静地房地产市场带来了又一“重磅新闻”，“救市”之声开始搅热房地产市场。地方政府为何按捺不住出手，“微刺激”政策的背后究竟有多少房子“卖不出去”？房地产市场是否将开始新一轮波动？记者对此进行了调查。
　　近来“沉不住气”出手“救市”的地方政府不止铜陵一地，广西南宁、天津滨海、无锡、杭州萧山等一些三四线城市，房地产市场的“利好”消息频出。
　　尽管铜陵等地均强调，政策的调整仍以满足刚需、支持改善型住房为导向，但从限购到“松绑”，地方政府“希望房子赶紧卖出去”的目的仍是显而易见的。那么，究竟有多少房子“卖不出去”？
　　２０１３年铜陵市国民经济和社会发展统计公报公布的数据显示，去年全年，全市房屋建筑施工面积８８８．５万平方米，比上年增加１２１．９万平方米，增长１５．９％；全市房地产开发投资完成１２５．５亿元，增长７．４％。
　　而安徽省统计局发布的全省一季度商品房销售面积数据显示，在全省商品房销售面积降幅“前三位”的城市当中，铜陵市降幅达４８．６％。
　　铜陵市一位房地产销售经理告诉记者，不仅一季度，商品房销售的“颓势”在传统的营销旺季“银四月”依旧延续。据铜房网数据中心统计，今年４月，铜陵全市商品房签约５７９套，备案４７９套，较３月的７９１套备案量环比下降３２．１％。
　　近期一份“我国２３个省份‘土地财政依赖度’排名报告”显示，广西土地偿债规模只有７００多亿元，但土地偿债比例高达３８．０９％。安徽省２０１３年上半年一项统计数据也显示，财政增收对房地产市场依赖加大，房地产税收对税收增长的贡献率达到７２．７％。
　　面对频出的地方政府“救市”之举，不少业内人士还质疑：地方政府没有权力减税，只能进行调整限购、财政补贴等方式给市场“微刺激”，但这些政策本身是否“越级”违规本来就存在争议。
　　安徽房地产行业专家，合肥学院房地产研究所所长朱德开表示，尽管今年的政府工作报告中提到，要对房地产市场进行“分类调控”，但这并不意味着地方政府可以随意制定“救市”政策，如不论是否首套普通商品住房都擅自降低首付比例等。他认为，这种通过“打擦边球”来“托市”“救市”行为，表面看是为了帮助楼市去库存化，本质上还是在于地方政府在土地出让金、税收等方面对房地产过于依赖，从而要求市场务必继续保持“活跃”。
　　随着南宁、铜陵等地公开对楼市施以“松绑”，房地产市场是否会出现巨大波动？是否会带动其他城市跟进？
　　对此，上海易居房地产研究院研究员严跃进认为，“松绑”限购虽然不会对整个行业的供需形势产生较大影响，但的确会进一步释放市场的购房能力，同时，其引发的关注也显示了整个市场对于尽快推进“双向调控”“分类调控”的期待。
　　但也有不少业内人士认为，“救市潮”很可能随着少数地方的“先行先试”而继续蔓延，尽管一线城市跟进的可能性不大，但其他城市很可能在差异化的调控空间内有所为。
　　财经评论人肖磊则撰文表示，在抑制投机投资性住房需求已形成一定共识的当下，地方政府的救市举措很可能会令楼市预期发生转变。面对可能到来的楼市调整，各级政府在着手防范风险的同时，更应保持调控的定力。（记者马姝瑞、刘晓莉）
（责任编辑：刘芸曼）"	-1	0
13102	3806074	德法在欧元汇率问题上现分歧	"　　德国政府发言人5日回答记者关于欧元汇率提问时表示，欧元汇率不是一国内政，政府不应采取措施进行干涉。
　　来自欧盟的数字显示，法国今年的新增债务将达到国内生产总值的3.9%，明年的新增债务也将超过3%的上限。由于经济不景气、高失业率及财政赤字连续上升，法国政府认为根源在于欧元太强劲。该国总理曾经表示，欧元区的金融政策需要一个转折，使其符合经济以及就业市场增长需求。
　　针对法国提出的对欧元汇率施加影响的建议，德国政府作出上述表述加以反对。政府发言人明确表示，“欧元汇率问题应由欧洲央行负责，而欧洲央行独立于欧元国政府之外，各国政府无权向其提出任何建议”。
　　德国联邦银行甚至认为，人为降低欧元汇率的做法不合时代要求。在谈到这一问题时该行发言人说，法国提出的办法令人想到上世纪70年代，那时的法郎还远没达到坚挺水平。
　　尽管欧元区经济已停止快速下跌，但整个形势仍旧不乐观。欧委会的春季预测显示，欧元区经济今年将微弱增长1.2%，明年的增长率也仅为1.7%，失业率仍将维持较高水平。
　　一些债务国的经济却出现希望曙光。继爱尔兰和西班牙之后，葡萄牙近日宣布将退出欧元稳定机制的庇护，在国际贷款于5月中旬到期之后，不再接受新的贷款，而是凭借自己的实力于金融市场融资。
　　过去的一年里，欧元与美元汇率从1比1.28逐渐上升至1.38美元，不过仍旧没超过2009年的1欧元比1.45美元的汇率水平。"	-1	0
25658	3821355	证监会主席办公会12日将讨论个股期权	"　　据经济观察网报道，下周一（12日），证监会主席办公会将讨论个股期权相关议题，个股期权正式上线时间或将随之明确下来。
　　一位接近监管层的市场人士向经济观察网透露了上述信息。他还表示，上交所开始对参与个股期权筹备工作的券商部署摸底验收工作，上交所和各家券商有望在本月底做好个股期权正式上线准备，并完成三次全市场测试工作。
　　证监会主席办公会可谓证监会的最高决策形式。此前，主席办公会大多不定期召开。但肖钢履职后明确要求，主席办公会定于每周一召开，频次较之前进一步加大。
　　近日，中国证券业协会举行“个股期权业务培训班（第一期）”会议，相关人士在会上传出的消息则是，个股期权争取在6、7月份正式上线。上海证券交易所首席经济学家胡汝银近日也称，个股期权若顺利有望在上半年面世，产品设计思路是高标准、稳起步、控风险、强监管。
　　根据上交所日前下发的《关于启动个股期权业务生产环境接入测试的通知》，自4月29日起将启动个股期权生产环境的接入测试工作，个股期权正式进入真实交易平台测试。据悉，上交所的真实交易平台已经搭建完毕，目前各家券商也在各自准备生产环境搭建。
　　根据上交所4月中旬披露的仿真交易数据，个股期权模拟开户数达到25.06万户，其中机构户为997户。截至今年3月31日，总合约数量为224个。
　　申银万国证券研究员朱岚指出，上市公司一旦成为期权标的，上市公司业绩水分会逐步挤出，这个过程可能需要持续一个较长时间，从长期来看，上市公司业绩水分逐步挤出有利于股票市场的健康发展。
　　5月9日，国务院发布《关于进一步促进资本市场健康发展的若干意见》，提出加快建设多渠道、广覆盖、严监管、高效率的股权市场，规范发展债券市场，拓展期货市场，到2020年，基本形成多层次资本市场体系。无疑，个股期权也是多层次资本市场体系建设的重要一环。"	-1	0
30347	3826906	河北空姐国际护士节向护士学急救	"　　中新网石家庄5月12日电(高红超)12日是国际护士节。当日，河北航空公司的空姐们来到河北省人民医院，向这里的护士们学习急救常识。
　　如果遇到心脏骤停的病人怎么办？来自急诊科的几名护士现场演示了如何对病人进行心肺复苏。
　　据急诊科护士长王梓凌介绍，飞机在高空飞行时，客舱中含氧量比地面低很多，加上地心引力的作用，会对人体的血液循环有一定影响，容易诱发一些疾病，如高血压和心脏病，如果乘务人员懂得相关急救知识，能够对病人实施有效救助。
　　如果有乘客面临分娩，又该怎样做呢？妇产科的护士现场演示了机上分娩如何处理。
　　“对于飞机乘务人员，尤其是飞行时间比较长的国际航班的乘务人员来说，学习妇产科急救知识非常必要。”妇产二科护士长王新玲说，虽然航空公司一般规定，怀孕32周至36周的孕妇登机需要医生开具证明，怀孕超过36周的孕妇不允许登机，但是由于飞机中的空气压力变化，怀孕32周以下的孕妇有可能会出现早产的突发情况。
　　王新玲说，在应急情况下，懂得妇产科急救知识能保证孕妇顺利分娩，新生儿安全出生。
　　“飞机起飞和降落时会有一部分乘客不适应高空中的低压环境，出现缺氧情况，因此心脏病突发、晕机、低血糖的病症时有发生。”河北航空公司“空姐”曹典感觉今天从护士那里学习到的急救知识很实用。
　　“为保证乘客安全，飞机上的乘务人员需要具备一定的医疗救护知识。”河北航空公司客舱乘务部部长巩延霞说，飞机的客舱里什么情况都有可能发生，乘客有可能出现心脏病突发、癫痫发作、孕妇早产，最常见的情况则是晕机、流鼻血。掌握这些急救知识，可以在万米高空出现突发状况时不至于手忙脚乱，挽救旅客的生命。"	-1	0
31462	3828277	创业是自筹资金好还是拿天使投资更好？	"　　周源：
　　我觉得此事没有绝对的好与坏。
　　从大道理上讲，把一件事做成，需要依靠各种力量来推动，只有一枚助推器的火箭冲不出大气层。天使投资，包括A轮B轮的投资能解决创业团队本身解决不了的问题，两方都是关键的推动因素。
　　创业者和投资人之间，并不是简单资金上的合作，创业者找投资人是在寻找一个坚强的伙伴，天使阶段找的是帮助你起步的伙伴，扩张阶段寻找的是帮助你做大的伙伴。而投资人寻找的是各个领域的机会和能够挖掘机会的人，并帮助他们。
　　论具体到资金上的好坏，我觉得自筹资金最大的问题，是可能错失天使的助力，想想他有可能去帮助你的竞争对手，你会失去很多资源拓展的机会；而创业者拿天使投资最大的隐患，则是在关键时刻缺乏破釜沉舟的勇气，往后一退，拍屁股走人了。
　　张鼎
　　没有一个绝对的准确答案。要看你的行业、商业模式、承受风险的能力综合考量。
　　我说一下自筹资金的好处。
　　1、启动速度快：
　　投资人只能锦上添花，不能雪中送碳，凭一个商业计划书是拿不到天使投资的，一般都是靠谱的熟人牵线。如果你的项目够好，手头宽裕，未必需要纠结在早期要投资，时间不等人。
　　2、小众领域首选：
　　一些小众领域因为他们的市场规模有限，很难拿到投资人的投资，但这并不影响项目本身商业价值。
　　3、项目本身能赚钱，不需要分享赚钱的方法：
　　有些项目有很好的商业模式，不需要烧钱，也不需要做到上市，那找投资人就不是一个必选项。
　　黄继新
　　周源和张鼎的回答已经很好了，我再补充说一点：
　　自筹资金和天使投资不对立。要区分的是，拿个人的钱，还是拿机构的钱。
　　美国创业界通常称第一笔资金的来源为「3F」，即家人（Family）、朋友（Friends）或傻子（Fools）。
　　说是傻子，当然是笑话，毕竟硅谷有大量这样的「傻子」存在，并且因为他们而得到数十年的蓬勃发展。他们投资的对象，按我的习惯说，叫「五零人士」――零团队、零产品、零用户、零市场占有率、零收入。
　　换言之，当你什么都还没有的情况下，你要做一件事情，基本上很难让一个投资机构来给你出钱。因为既然是投资机构，那么它就有LP（有限合伙人），机构的钱是从LP那里募集来的，LP的钱也不能随便给人打水漂，他们需要投资机构要对钱的去处有交待、要对钱的使用有预期、要对未来的回报有计算。
　　这也是为什么美国天使投资人那么多、扮演的角色那么重要的原因，因为他们投的都是自己的钱，没有那么多繁文缛节。即使像RonConway这样教父级的明星天使投资人，他也从不预估自己的回报――因为太难预估了，他不可能每一个投资案子都去仔细算计――所以他都是根据谁推荐的、谁可以跟着投（顺便评估）来进行投资，这样下来，他投资的200多个案子就有了一个大概的存活率。
　　鉴于此，回到提问者的问题，当你想要找第一笔钱来启动，你要想明白，如果――
　　1.这个事情发展会比较慢，需要一两年才能起势；或者
　　2.这个市场规模有瓶颈，做到一定规模之后就很难再扩大；或者
　　3.这个生意能迅速挣到钱，很快回笼启动资金，但增长速度不会特别高；或者
　　4.任何人都帮不到你，并且任何人都不会明白你做的事情；或者
　　5.这个事情一时半会很难评估其价值，需要先运营一段时间后再看。
　　那么，你很可能更需要理解你、信任你的个人来给你第一笔钱做启动资金。这个人，正如之前所言，可能是亲朋、可能是好友，也可能是某个有钱的老板，或者是某个投资机构的成员，或者是某个业内非常资深的人士。显然，后两者要比前三者对你更有帮助。
　　毫无疑问，机构的力量是远远大过个人的，因此，当你需要快速增长、需要有大量的业内相关资源来嫁接或者扶助、需要能够给后续融资带来帮助时，你或许就应该考虑机构了。"	-1	0
14020	3807259	太平人寿“先赔后审”模式1分钟结案	"　　寿险公司传统的理赔流程是“先核再赔”，就是客户自己或者委托代理人，到保险公司柜面，提出申请并提交材料，保险公司随后进行审核，再根据审核结果，决定是否支付理赔款。这种模式在实际操作过程中，一些金额较小、案件情况比较简单的案子，容易让客户感觉过程繁琐，等待时间太长，以至于产生“理赔难”的误解。
　　太平人寿推出的“先赔后审”模式则是对传统方法的巨大改变。在这种模式下，对于符合条件的理赔案件，保险公司实行先支付理赔款，理赔申请和审核操作后置完成的方式，从代理人踏入家门，到客户收到理赔款，最快用时不到10分钟。从方便客户的角度出发，将理赔时效提到了“最高级”，几乎可以说是理赔“零等待”。
　　近日，张女士不幸患上了急性支气管炎住院治疗，花费医疗费用2898元，这对家庭条件一般、又没有社保的张女士来说也是一笔让她心疼的花销。自己曾购买了“太平意外及疾病保险”保额20万元，并附加了“太平附加住院费用补偿医疗保险”，保额4000元。听很多人说过，保险买起来容易理赔难，手续繁琐。让张女士没想到的是，自己的理赔申请交上去，太平人寿北京分公司的理赔人员通过IPAD上的“理赔免审核程序”，仅1分钟时间，该案件就处理完毕，10分钟内，2100余元的理赔款就到账了。"	-1	0
576	3791372	运城市首次举办城建档案业务培训	"　　
　　4月29日，由运城市住建局牵头，城建档案馆具体组织的“城建档案业务培训”正式开班授课。
　　此次培训重点对全市300多名业务部门、工程建设、施工、开发、勘察、设计、监理等有关单位档案资料管理人员进行业务知识培训。培训主要围绕城建档案概论、城建档案报送内容及归档整理规范、竣工图编绘、建筑工程施工文件管理规范、建设电子文件与电子档案管理规范、城建档案法规、城建档案行业标准规范等，旨在提高城建档案管理水平，实现城建档案行业的科学化管理，这也是我市首次举办城建档案业务培训。姜桦摄
链接：http://www.sxycrb.com/html/67/n-74067.html"	-1	0
32314	3829353	谭栖伟亲属提拔80后亲属为重庆最年轻的厅级干部	"谭栖伟
　　2014年5月3日上午，中纪委在其官方网站上宣布，重庆市人大常委会副主任谭栖伟涉嫌严重违纪违法，正接受组织调查。
　　谭栖伟被指将亲属提拔为重庆最年轻的厅级干部
　　记者调查获悉，至少有两名谭栖伟亲属的升迁过程曾在重庆干部群体中引起不小非议，其中一名直系亲属升迁速度之快，更是被广为诟病。
　　据知情者透露，该直系亲属是“80后”。1997年，43岁的谭栖伟调入南岸区时，其还在上中学。2012年1月，重庆市政府相关网站发布官方消息，任命此人为重庆市某经济技术开发区管委会副主任，成为厅级干部。据知情者向法晚记者透露，他也是重庆最年轻的厅级干部。
　　谭栖伟简历：
　　谭栖伟，男，土家族，1954年8月生，重庆石柱人，重庆市委党校研究生，1973年3月参加工作，1973年11月加入中国共产党。曾任重庆市人民政府副市长、市政府党组成员，市委移民工委书记（兼），重庆市人大常委会副主任、党组副书记等职务。
　　2014年5月，谭栖伟涉嫌严重违纪违法，正接受组织调查。
　　人物履历
　　1973.03—1975.06四川省石柱县灯盏公社五大队知青、大队民兵连副连长、党支部书记、公社团委副书记，
　　1975.06—1977.05四川省石柱县洗新公社、马武区区公所文书，
　　1977.05—1980.08中共四川省石柱县石流、双庆公社党委书记，
　　1980.08—1981.07中共四川省石柱县马武坝区委副书记、区长，
　　1981.07—1985.07中共四川省石柱县马武坝区委书记（其间：1983.09—1985.07四川省第二党校政治经济学专业大专班脱产学习），
　　1985.07—1989.09中共四川省石柱土家族自治县委副书记、县长，
　　1989.09—1991.11中共四川省酉阳土家族苗族自治县县委书记，
　　1991.11—1993.09四川省黔江地区行署副专员，
　　1993.09—1997.03中共四川省黔江地委委员、行署副专员，
　　1997.03—1997.06中共四川省重庆市南岸区委副书记、区长（其间：1997.09——1999.06重庆市委党校研究生班区域经济学专业学习），
　　1997.06—2001.12中共重庆市南岸区委副书记、区长（其间：2000.1——2000.11第30期全国市长研究班学习，2001.03——2001.07中央党校第36期地厅级干部进修班学习），
　　2001.12—2006.03中共重庆市南岸区委书记，
　　2006.03—2013.01重庆市人民政府副市长、党组成员；2006.07兼任市委移民工委书记。
　　2013.01—重庆市第四届人大常委会副主任，市政府党组成员，市委移民工委书记（兼）。
　　2013.2—重庆市第四届人大常委会副主任、党组副书记。第十届、十一届全国人大代表，中共重庆二届、三届市委委员，重庆市一次、二次、三次、四次党代会代表，重庆市一届、二届、三届、四届人大代表。"	-1	0
30142	3826583	私募基金备案成烫山芋两部委共谋监管新规	"　　不少习惯了以私密方式开展业务的私募基金们并不适应异常细致的备案政策要求。他们对备案制本身，甚至对缴纳数额不等的入会费、年费等颇有微词。这或许是“大限”过去一周，大量私募基金仍未完成备案的原因之一，这些困惑对证监会或是一种挑战。
　　而私募基金备案制是证监会获得对私募基金的监管权后，推动基金业协会做的一件要事，并起草了《私募投资基金管理暂行条例（送审稿）》，初步搭建了私募基金的监管体系，但监管权的更迭也使得证监会与各地监管机关及行业协会的监管格局尚待进一步厘清。
　　经济观察报独家获悉，不久前，证监会刚刚新设立监管私募基金的私募基金监管部、基金业协会领导一行数人专程到北京、上海、天津进行调研，与地方监管机关及地方股权投资协会进行沟通。证监会、基金业协会调研的重点便是基金业协会如何与地方监管机关及地方股权投资协会进行更紧密的协作。
　　4月30日是基金业协会要求私募基金完成备案的最后期限，但截至5月7日，基金业协会数据显示，仅707家私募机构完成登记备案，尽管管理体制基金业协会的数字仍在更新，但仍有大量的私募基金尚未完成备案。
　　这一数字并不令人意外，各类私募基金管理机构及基金产品全面备案的政策让许多私募基金尚未接受和习惯。
　　而在证监会变成私募股权基金的主要监管部门后，此前发改委推动建立的地方性行业协会之地位和角色则显得有些尴尬。“证监会和发改委将在近期共同出台相关监管规定，厘清当前私募股权监管格局。”5月8日，一位证监会接近人士告诉经济观察报。
　　基金备案的烦恼
　　自今年1月基金业协会发布《私募投资基金管理人登记和基金备案办法（试行）》（下称《办法》）后，私募基金的备案工作已经启动近四个月。按照证监会及基金业协会的要求，已设立私募基金管理人应当在4月30日以前按照《办法》到基金业协会完成登记手续，否则不得从事私募投资基金管理业务活动。
　　目前，“4・30”的备案大限已过去一个多星期，截至5月7日，基金业协会网站公示了707家完成登记的私募基金管理人名单以及13只完成登记备案的私募基金管理人发行的私募基金产品。而完成备案的私募基金管理人名单中，私募股权投资基金的数量约占半数。
　　尚有许多私募股权基金未能完成备案。按照深圳证监会此前提供的数据，仅深圳的股权基金企业（管理公司和合伙基金）数目达到8862家，仅去年一年新增数量就达3569家。这凸显出了目前已备案机构的比例仍然较小。
　　按照私募备案制度的流程，私募机构将备案材料上报完成后，基金业协会还有20个工作日审核期，其后再陆续公示登记备案企业。
　　据记者了解，并非所有的私募股权投资基金都对备案制度采取配合的态度，有的人对备案制颇有微词。“以前备案没这么麻烦，现在备案不仅要填报个人履历，还得把各个时期的证明人填上，此外，连父母的信息也要报上去，这是基金LP都从来没有提过的要求。”北京一家私募股权投资机构负责人如此抱怨。
　　按《办法》第20条、第21条规定，私募基金管理人应当在每季度结束之日起10个工作日内，更新所管理的非证券类私募基金的相关信息，包括认缴规模、实缴规模、投资人数量、主要投资方向等。《办法》也要求私募基金于每季度结束之日起20个工作日内，更新基金管理人、股东或合伙人、高级管理人员及其他从业人员、所管理的私募基金等信息。还要于每年4月底之前，通过私募基金登记备案系统填报经会计师事务所审计的年度财务报告。
　　在此次备案过程中，基金业协会发布了私募基金登记备案系统，实行电子化备案，备案流程已简化不少。但许多私募基金并未进行过如此严格的备案监管，习惯了以私密方式开展业务的私募基金们对这异常细致的备案要求颇不适应。
　　中国股权投资基金协会会长邵秉仁就公开反对。他在今年的博鳌亚洲论坛2014年年会上说：“基金业协会现在被赋予了监管权，等于准政府，这是错误的。同时私募基金的本质属性就是""私密性""，现在却被要求投资信息公开，要求定期和不定期发送季报、年报，这也不符合行业特性。”
　　对于不备案的私募机构如何处理目前仍待解。由于基金业协会是自律性协会，上述《办法》是由基金业协会发布，非行政许可事项，对私募基金的监管也尚缺少上位法的效力，有何影响尚不明朗。尽管要求备案的大限是4月30日，但实际上基金业协会近期仍然在全国各地组织备案培训。
　　而让一些机构持有异议的另一个细节是备案与加入基金业协会需缴纳会费的问题。
　　根据基金业协会培训中对备案流程的说明，对于非基金业协会会员的机构，需要先申请成为基金业协会会员，以方便协会统一管理与提供服务。根据《中国证券投资基金业协会章程》及《中国证券投资基金业协会会员会费收缴办法》入会需缴纳入会费和年会费。入会费根据机构类型的不同分为2万元和10万元两档；年费将按照基金公司上年营收的千分之二来征收，从2万元到60万元不等。这意味着私募基金需要先缴纳一定的费用才能够完成备案。
　　“此前我们加入了一些地方的股权投资协会，当时也缴纳了入会费和会员费，现在又需要在另一个协会缴纳，我们觉得不是特别合适。若是全国所有的私募基金全部完成备案，就以几千家计算，那光是每年的会费就数千万。”上述PE机构负责人直言。
　　面对这些异议和烦恼，甚至有一些私募基金开始变相改变公司属性，规避备案要求。“有一些私募基金就在和LP们商量基金不一定非要取名""XX基金""、""XX投资公司""也不叫，干脆就改名叫""XX科技公司""，只要LP同意也就无所谓了。”一位行业人士称。"	-1	0
